Source Name	Characteristics[organism]	Characteristics[cell line]	Material Type	Protocol REF	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Label	Protocol REF	Assay Name	Technology Type	Array Design REF	Term Source REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[cell_line]
J154_EPE04P12_NCI-H345_lung_688021	Homo sapiens	NCI-H345	cell	P-MTAB-44941	P-MTAB-44940	J154_EPE04P12_NCI-H345_lung_688021	P-MTAB-44937	J154_EPE04P12_NCI-H345_lung_688021:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_E11	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_E11.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	NCI-H345
J154_EPE05P11_KARPAS-1106P_haematopoietic_and_lymphoid_tissue_1327773	Homo sapiens	KARPAS-1106P	cell	P-MTAB-44941	P-MTAB-44940	J154_EPE05P11_KARPAS-1106P_haematopoietic_and_lymphoid_tissue_1327773	P-MTAB-44937	J154_EPE05P11_KARPAS-1106P_haematopoietic_and_lymphoid_tissue_1327773:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_E05	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_E05.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	KARPAS-1106P
J154_EPE06P11_LB771-HNC_upper_aerodigestive_tract_753583	Homo sapiens	LB771-HNC	cell	P-MTAB-44941	P-MTAB-44940	J154_EPE06P11_LB771-HNC_upper_aerodigestive_tract_753583	P-MTAB-44937	J154_EPE06P11_LB771-HNC_upper_aerodigestive_tract_753583:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_E06	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_E06.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	LB771-HNC
J154_EPE07P11_CP50-MEL-B_skin_753545	Homo sapiens	CP50-MEL-B	cell	P-MTAB-44941	P-MTAB-44940	J154_EPE07P11_CP50-MEL-B_skin_753545	P-MTAB-44937	J154_EPE07P11_CP50-MEL-B_skin_753545:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_E07	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_E07.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	CP50-MEL-B
J154_EPE08P11_PANC-04-03_pancreas_1298476	Homo sapiens	PANC-04-03	cell	P-MTAB-44941	P-MTAB-44940	J154_EPE08P11_PANC-04-03_pancreas_1298476	P-MTAB-44937	J154_EPE08P11_PANC-04-03_pancreas_1298476:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_E10	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_E10.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	PANC-04-03
J154_EPE10P11_C-4-I_cervix_687506	Homo sapiens	C-4-I	cell	P-MTAB-44941	P-MTAB-44940	J154_EPE10P11_C-4-I_cervix_687506	P-MTAB-44937	J154_EPE10P11_C-4-I_cervix_687506:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_E12	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_E12.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	C-4-I
J154_EPF01P11_LB1047-RCC_kidney_753577	Homo sapiens	LB1047-RCC	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF01P11_LB1047-RCC_kidney_753577	P-MTAB-44937	J154_EPF01P11_LB1047-RCC_kidney_753577:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F01	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F01.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	LB1047-RCC
J154_EPF01P12_Hs-445_haematopoietic_and_lymphoid_tissue_1322218	Homo sapiens	Hs-445	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF01P12_Hs-445_haematopoietic_and_lymphoid_tissue_1322218	P-MTAB-44937	J154_EPF01P12_Hs-445_haematopoietic_and_lymphoid_tissue_1322218:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F08	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F08.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	Hs-445
J154_EPF02P11_KU-19-19_urinary_tract_907312	Homo sapiens	KU-19-19	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF02P11_KU-19-19_urinary_tract_907312	P-MTAB-44937	J154_EPF02P11_KU-19-19_urinary_tract_907312:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F02	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F02.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	KU-19-19
J154_EPF02P12_NCI-H1876_lung_1330972	Homo sapiens	NCI-H1876	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF02P12_NCI-H1876_lung_1330972	P-MTAB-44937	J154_EPF02P12_NCI-H1876_lung_1330972:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F09	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F09.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	NCI-H1876
J154_EPF03P11_ACN_autonomic_ganglia_906803	Homo sapiens	ACN	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF03P11_ACN_autonomic_ganglia_906803	P-MTAB-44937	J154_EPF03P11_ACN_autonomic_ganglia_906803:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F03	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F03.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	ACN
J154_EPF03P12_U-2-OS_bone_909776	Homo sapiens	U-2-OS	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF03P12_U-2-OS_bone_909776	P-MTAB-44937	J154_EPF03P12_U-2-OS_bone_909776:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F10	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F10.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	U-2-OS
J154_EPF04P11_OV-56_ovary_1480362	Homo sapiens	OV-56	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF04P11_OV-56_ovary_1480362	P-MTAB-44937	J154_EPF04P11_OV-56_ovary_1480362:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F04	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F04.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	OV-56
J154_EPF04P12_NCI-H2122_lung_722046	Homo sapiens	NCI-H2122	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF04P12_NCI-H2122_lung_722046	P-MTAB-44937	J154_EPF04P12_NCI-H2122_lung_722046:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F11	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F11.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	NCI-H2122
J154_EPF05P11_OVTOKO_ovary_1298365	Homo sapiens	OVTOKO	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF05P11_OVTOKO_ovary_1298365	P-MTAB-44937	J154_EPF05P11_OVTOKO_ovary_1298365:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F05	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F05.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	OVTOKO
J154_EPF06P11_FLO-1_Esophagus_1503361	Homo sapiens	FLO-1	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF06P11_FLO-1_Esophagus_1503361	P-MTAB-44937	J154_EPF06P11_FLO-1_Esophagus_1503361:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F06	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F06.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	FLO-1
J154_EPF07P11_KMS-11_pleural effusion_1659817	Homo sapiens	KMS-11	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF07P11_KMS-11_pleural effusion_1659817	P-MTAB-44937	J154_EPF07P11_KMS-11_pleural effusion_1659817:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_F07	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_F07.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	KMS-11
J154_EPF08P11_ESS-1_endometrium_907000	Homo sapiens	ESS-1	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF08P11_ESS-1_endometrium_907000	P-MTAB-44937	J154_EPF08P11_ESS-1_endometrium_907000:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_F10	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_F10.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	ESS-1
J154_EPF09P11_TC-71_bone_1240221	Homo sapiens	TC-71	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF09P11_TC-71_bone_1240221	P-MTAB-44937	J154_EPF09P11_TC-71_bone_1240221:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_F11	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_F11.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	TC-71
J154_EPF10P11_KP-2_pancreas_1298218	Homo sapiens	KP-2	cell	P-MTAB-44941	P-MTAB-44940	J154_EPF10P11_KP-2_pancreas_1298218	P-MTAB-44937	J154_EPF10P11_KP-2_pancreas_1298218:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_F12	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_F12.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	KP-2
J154_EPG01P11_OCI-LY7_haematopoietic_and_lymphoid_tissue_1659819	Homo sapiens	OCI-LY7	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG01P11_OCI-LY7_haematopoietic_and_lymphoid_tissue_1659819	P-MTAB-44937	J154_EPG01P11_OCI-LY7_haematopoietic_and_lymphoid_tissue_1659819:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G01	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G01.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	OCI-LY7
J154_EPG01P12_NCI-H226_pleura_905941	Homo sapiens	NCI-H226	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG01P12_NCI-H226_pleura_905941	P-MTAB-44937	J154_EPG01P12_NCI-H226_pleura_905941:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G08	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G08.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	NCI-H226
J154_EPG02P11_COLO-829_skin_687448	Homo sapiens	COLO-829	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG02P11_COLO-829_skin_687448	P-MTAB-44937	J154_EPG02P11_COLO-829_skin_687448:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G02	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G02.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	COLO-829
J154_EPG02P12_SU8686_pancreas_1240218	Homo sapiens	SU8686	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG02P12_SU8686_pancreas_1240218	P-MTAB-44937	J154_EPG02P12_SU8686_pancreas_1240218:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G09	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G09.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	SU8686
J154_EPG03P11_MFE-296_endometrium_908130	Homo sapiens	MFE-296	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG03P11_MFE-296_endometrium_908130	P-MTAB-44937	J154_EPG03P11_MFE-296_endometrium_908130:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G03	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G03.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	MFE-296
J154_EPG03P12_SW1271_lung_1299062	Homo sapiens	SW1271	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG03P12_SW1271_lung_1299062	P-MTAB-44937	J154_EPG03P12_SW1271_lung_1299062:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G10	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G10.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	SW1271
J154_EPG04P11_D-566MG_central_nervous_system_946377	Homo sapiens	D-566MG	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG04P11_D-566MG_central_nervous_system_946377	P-MTAB-44937	J154_EPG04P11_D-566MG_central_nervous_system_946377:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G04	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G04.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	D-566MG
J154_EPG04P12_KM-H2_haematopoietic_and_lymphoid_tissue_909976	Homo sapiens	KM-H2	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG04P12_KM-H2_haematopoietic_and_lymphoid_tissue_909976	P-MTAB-44937	J154_EPG04P12_KM-H2_haematopoietic_and_lymphoid_tissue_909976:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G11	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G11.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	KM-H2
J154_EPG05P11_JHU-028_upper_aerodigestive_tract_1298154	Homo sapiens	JHU-028	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG05P11_JHU-028_upper_aerodigestive_tract_1298154	P-MTAB-44937	J154_EPG05P11_JHU-028_upper_aerodigestive_tract_1298154:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G05	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G05.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	JHU-028
J154_EPG06P11_K5_thyroid_924238	Homo sapiens	K5	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG06P11_K5_thyroid_924238	P-MTAB-44937	J154_EPG06P11_K5_thyroid_924238:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G06	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G06.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	K5
J154_EPG07P11_LC-1-sq_lung_1298223	Homo sapiens	LC-1-sq	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG07P11_LC-1-sq_lung_1298223	P-MTAB-44937	J154_EPG07P11_LC-1-sq_lung_1298223:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_G07	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_G07.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	LC-1-sq
J154_EPG08P11_HCC1395_0_749712	Homo sapiens	HCC1395	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG08P11_HCC1395_0_749712	P-MTAB-44937	J154_EPG08P11_HCC1395_0_749712:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_G10	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_G10.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	HCC1395
J154_EPG09P11_M980513_Skin_1723794	Homo sapiens	M980513	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG09P11_M980513_Skin_1723794	P-MTAB-44937	J154_EPG09P11_M980513_Skin_1723794:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_G11	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_G11.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	M980513
J154_EPG10P11_JHU-029_upper_aerodigestive_tract_1298156	Homo sapiens	JHU-029	cell	P-MTAB-44941	P-MTAB-44940	J154_EPG10P11_JHU-029_upper_aerodigestive_tract_1298156	P-MTAB-44937	J154_EPG10P11_JHU-029_upper_aerodigestive_tract_1298156:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_G12	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_G12.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	JHU-029
J154_EPH01P11_NCI-H716_large_intestine_908458	Homo sapiens	NCI-H716	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH01P11_NCI-H716_large_intestine_908458	P-MTAB-44937	J154_EPH01P11_NCI-H716_large_intestine_908458:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H01	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H01.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	NCI-H716
J154_EPH01P12_PEO1_ovary_1480372	Homo sapiens	PEO1	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH01P12_PEO1_ovary_1480372	P-MTAB-44937	J154_EPH01P12_PEO1_ovary_1480372:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H08	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H08.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.24.zip	PEO1
J154_EPH02P11_LB831-BLC_urinary_tract_753584	Homo sapiens	LB831-BLC	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH02P11_LB831-BLC_urinary_tract_753584	P-MTAB-44937	J154_EPH02P11_LB831-BLC_urinary_tract_753584:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H02	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H02.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	LB831-BLC
J154_EPH02P12_PL4_pancreas_1298533	Homo sapiens	PL4	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH02P12_PL4_pancreas_1298533	P-MTAB-44937	J154_EPH02P12_PL4_pancreas_1298533:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H09	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H09.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	PL4
J154_EPH03P11_HC-1_haematopoietic_and_lymphoid_tissue_907044	Homo sapiens	HC-1	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH03P11_HC-1_haematopoietic_and_lymphoid_tissue_907044	P-MTAB-44937	J154_EPH03P11_HC-1_haematopoietic_and_lymphoid_tissue_907044:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H03	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H03.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	HC-1
J154_EPH03P12_TT_thyroid_930299	Homo sapiens	TT	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH03P12_TT_thyroid_930299	P-MTAB-44937	J154_EPH03P12_TT_thyroid_930299:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H10	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H10.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	TT
J154_EPH04P11_JURKAT_haematopoietic_and_lymphoid_tissue_998184	Homo sapiens	JURKAT	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH04P11_JURKAT_haematopoietic_and_lymphoid_tissue_998184	P-MTAB-44937	J154_EPH04P11_JURKAT_haematopoietic_and_lymphoid_tissue_998184:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H04	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H04.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	JURKAT
J154_EPH04P12_SK-MEL-28_skin_905954	Homo sapiens	SK-MEL-28	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH04P12_SK-MEL-28_skin_905954	P-MTAB-44937	J154_EPH04P12_SK-MEL-28_skin_905954:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H11	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H11.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	SK-MEL-28
J154_EPH05P11_MOG-G-UVW_central_nervous_system_908145	Homo sapiens	MOG-G-UVW	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH05P11_MOG-G-UVW_central_nervous_system_908145	P-MTAB-44937	J154_EPH05P11_MOG-G-UVW_central_nervous_system_908145:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H05	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H05.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	MOG-G-UVW
J154_EPH06P11_MET-2B_Skin_1659787	Homo sapiens	MET-2B	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH06P11_MET-2B_Skin_1659787	P-MTAB-44937	J154_EPH06P11_MET-2B_Skin_1659787:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H06	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H06.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	MET-2B
J154_EPH07P11_JIMT-1_breast_1298157	Homo sapiens	JIMT-1	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH07P11_JIMT-1_breast_1298157	P-MTAB-44937	J154_EPH07P11_JIMT-1_breast_1298157:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994175999120813240_H07	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994175999120813240_H07.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	JIMT-1
J154_EPH08P11_HSC-2_upper_aerodigestive_tract_753562	Homo sapiens	HSC-2	cell	P-MTAB-44941	P-MTAB-44940	J154_EPH08P11_HSC-2_upper_aerodigestive_tract_753562	P-MTAB-44937	J154_EPH08P11_HSC-2_upper_aerodigestive_tract_753562:Biotin labeled streptavidin	Biotin labeled streptavidin	P-MTAB-44938	5500994173603120813304_H10	array assay	A-GEOD-13667	ArrayExpress	P-MTAB-44939	5500994173603120813304_H10.cel	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip	HSC-2
